id,text,label,category,category_name
11335,"Auto-debit success: Rs 3,500 debited from Bank of Baroda a/c **7832 for Meesho subscription renewal on 01-Jun-2026. Next debit: same date next month. Txn ref: TXN1884935883.",0,0,legit
11336,Federal Bank: Your FD of Rs 380 has matured today. The maturity amount has been credited to your savings account ending 6666. Thank you for banking with Federal Bank.,0,0,legit
11337,Your Indian Overseas Bank Visa card ending 4444 has been compromised. We have blocked it temporarily. Issue a new card by verifying at iob-card.net/replace.,1,3,bank_phishing
11338,"Yes Bank: OTP for your UPI registration is 711638. Valid for 5 minutes. Do not share with anyone. If not requested by you, your number is safe — no action needed.",0,0,legit
11339,"Dear customer, your Jio broadband plan of Rs 249 has been renewed successfully. Your connection is active with unlimited data. Thank you for your continued trust.",0,0,legit
11340,Your EPF withdrawal request of Rs 450 has been approved. The amount will be credited to your Aadhaar-linked bank account within 3–5 business days.,0,0,legit
11341,Your LinkedIn profile has been viewed by a recruiter at Zomato for a Sales Executive opening in Delhi. Update your profile to increase your chances. Good luck!,0,0,legit
11342,You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Enforcement Directorate. Your SIM card number appears in a drug trafficking investigation. Cooperate immediately or face arrest.,1,1,government_impersonation
11343,Your DMart order #578016595 has been placed successfully. Estimated delivery: today. Track your order in the DMart app. Thank you for shopping with us!,0,0,legit
11344,"Amazon customer care: your account was hacked and a purchase of Rs 1.5 lakh was made. To reverse it and secure your account, install TeamViewer and share the access code.",1,2,financial_fraud
11345,Union Bank of India Alert: Your account ending 3421 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: unionbank-secure.in/verify,1,3,bank_phishing
11346,We have a court order to seize your assets in connection with a identity theft case. Ministry of Home Affairs officers are en route to your address. Cooperate by calling back immediately to halt the action.,1,1,government_impersonation
11347,"Your LIC premium of Rs 450 for policy no. 123456789 has been received on 04-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0,0,legit
11348,"I have installed spyware on your device. I recorded you using your front camera while you watched inappropriate content. Send Rs 10,000 within 15 minutes or the clip goes to all your contacts.",1,2,financial_fraud
11349,Alert from Delhi Police Cyber Cell: suspicious illegal transactions activity detected linked to your Driving License. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1,1,government_impersonation
11350,LinkedIn: Anjali Singh from Infosys has sent you a connection request along with a message about a HR Manager opportunity. View the request in your LinkedIn app.,0,0,legit
11351,"Your profile was referred to us by Elon Musk's foundation for a charity grant of Rs 15,000. To receive the grant, pay Rs 5,000 as administrative fee and share your bank account details.",1,3,bank_phishing
11352,"Yes Bank Fraud Alert: A Rs 20,000 transaction on your account ending 5555 is pending verification. Approve or deny at yesbank-transaction.in before it is processed.",1,3,bank_phishing
11353,Bank of Baroda OTP for login is 861532. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0,0,legit
11354,"Your Google Pay account shows a refund of Rs 25,000 from a merchant dispute resolution. Claim it by entering your UPI PIN at the secured refund portal link we sent you.",1,2,financial_fraud
11355,"Part-time typist needed: type 5 pages per day and earn Rs 30,000 per month. Work at your own pace. Pay Rs 1,000 for sample pages and receive your first payment within the week.",1,1,government_impersonation
11356,Your Indian Overseas Bank Visa card ending 8901 has been compromised. We have blocked it temporarily. Issue a new card by verifying at iob-card.net/replace.,1,3,bank_phishing
11357,"NCB has intercepted a package registered to your PAN card containing narcotics. ACP Wasim Khan is on the line. Transfer Rs 15,000 as a compliance bond to avoid a press release.",1,1,government_impersonation
11358,This is an automated notice from the TRAI. Your Voter ID has been flagged for identity theft. You have 1 hour to report online or a physical warrant will be issued.,1,1,government_impersonation
11359,Your DTDC package from USA has been held at customs. A duty payment of Rs 1.5 lakh is required to release it. Pay at customs-clearance-india.net within 45 minutes to avoid return.,1,2,financial_fraud
11360,"I am Pooja, an army officer deployed abroad in Germany. I have discovered Rs 20,000 in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",1,4,romance_parcel_sextortion
11361,This is Officer Pradeep Sharma from the Narcotics Control Bureau. Your mobile number has been linked to a identity theft case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1,1,government_impersonation
11362,"We are hiring home-based workers for product review writing. Earn Rs 999 per review, paid daily. All you need is a smartphone. Advance payment of Rs 500 for account activation.",1,2,financial_fraud
11363,"My dear, I am in hospital in Saudi Arabia after an accident. I have no family here. Please send Rs 30,000 for my treatment and I promise to repay you as soon as I recover and return.",1,4,romance_parcel_sextortion
11364,"Our OKX managed fund returned 200% to all investors last quarter. Minimum deposit: Rs 5,000. Your crypto is stored in cold storage and insured against hacks.",1,2,financial_fraud
11365,EPFO: Your PF claim of Rs 450 has been approved and dispatched to your Aadhaar-linked bank account. Amount will reflect in 3-5 business days. Claim ID: TXN3502799917.,0,0,legit
11366,"Dear customer, your FedEx package is awaiting pickup at our hub. A failed delivery fee of Rs 2,000 is pending. Pay at FedEx-missed.in within 15 minutes or the package will be returned.",1,2,financial_fraud
11367,You are being investigated for illegal transactions by the Mumbai Crime Branch. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1,2,financial_fraud
11368,"Your BSNL recharge of Rs 719 is confirmed. Benefits: Unlimited calls, 1.5 GB/day data, 100 SMS/day. Validity: 28 days. Enjoy uninterrupted connectivity.",0,0,legit
11369,Use OTP 322640 to complete your Federal Bank account KYC update. This OTP is valid for 5 minutes and is strictly confidential. Never share it with anyone.,0,0,legit
11370,"Join our premium investment community. Our strategies delivered 200% returns last quarter. Entry fee: Rs 499. Includes live signals, charts, and expert support 24/7.",1,2,financial_fraud
11371,"Your nude images are circulating on a Telegram group of 50,000 members. We can remove them permanently if you pay Rs 15,000 to our account within 15 minutes. After payment we delete everything.",1,2,financial_fraud
11372,Union Bank of India Security: Your account ending 1234 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,3,bank_phishing
11373,DTDC Delivery Alert: Your package from Dubai could not be delivered due to an address issue. Update your address and pay Rs 999 re-delivery fee at DTDC-redeliver.in.,1,3,bank_phishing
11374,"Invest Rs 50,000 in Solana today and our AI trading bot will generate 20% returns in 30 days. Withdraw profits at any time to your bank. Over 50,000 happy investors on KuCoin.",1,2,financial_fraud
11375,"Celebrity endorsement: Mukesh Ambani has personally invested in our Solana fund. Join with Rs 25,000 and receive 100% guaranteed returns. Verified by major global exchanges.",1,2,financial_fraud
11376,"You have received a payment request of Rs 75,000 on Amazon Pay. Approve it to receive a cashback reward credited directly to your wallet. Tap Approve within 45 minutes to claim.",1,2,financial_fraud
11377,"CoinDCX Exclusive Airdrop: You have been selected to receive free Dogecoin worth Rs 1.5 lakh. To claim, connect your wallet at CoinDCX-airdrop.net and pay Rs 999 gas fees to unlock.",1,2,financial_fraud
11378,Congratulations! Infosys is pleased to offer you the position of UI/UX Designer. Your offer letter has been sent to your registered email. Joining date: 15-May-2026. Welcome aboard!,0,0,legit
11379,Driving License renewal processed. Your updated DL will be delivered within 7 working days by India Post. No further action is needed from your end.,0,0,legit
11380,Congratulations! You have been shortlisted for the Content Writer interview at Flipkart. Your interview is scheduled for 07-May at 2–4 PM. Please carry your resume and documents.,0,0,legit
11381,You are under digital custody as ordered by the Supreme Court cybercrime bench. This is TRAI. Your mobile number number appears in a hawala dealings investigation. Cooperate immediately or face arrest.,1,1,government_impersonation
11382,"Your secure OTP for PNB credit card transaction is 449126. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0,0,legit
11383,URGENT Bank of Baroda Notice: Your credit card ending 0001 will be permanently deactivated in 48 hours if KYC is not completed. Update now: bankofbaroda-kyc.net,1,3,bank_phishing
11384,"BHIM UPI: Your request for Rs 1,500 from Swiggy has been accepted. The amount will be credited to your account within 1–2 business days. Ref: TXN9184397215.",0,0,legit
11385,"Your SBI account has been flagged by our fraud team. To prevent unauthorized access, verify your details at sbi-portal.in within 4 hours.",1,3,bank_phishing
11386,"Your vehicle insurance policy has been renewed for one year. Policy number: TXN3517866687. Sum insured: Rs 5 lakh. For claims, call the official insurer helpline. Drive safe!",0,0,legit
11387,"NCB has intercepted a package registered to your mobile number containing narcotics. SI Ajay Kumar is on the line. Transfer Rs 30,000 as a compliance bond to avoid a press release.",1,1,government_impersonation
11388,IMPS Transfer Alert: Rs 850 successfully sent from IndusInd Bank account ending 1111. Beneficiary name: Zomato. Ref no: TXN3728226809. Keep this reference for your records.,0,0,legit
11389,"MLM opportunity: invest Rs 50,000 and build your passive income team. Earn commission on 5 levels. Top earners make Rs 8,000 monthly with zero active work required.",1,2,financial_fraud
11390,URGENT Union Bank of India Notice: Credit card ending 3333 will be permanently deactivated in 6 hours if KYC is not completed. Update now: unionbank-kyc.net,1,3,bank_phishing
11391,Your health checkup package at Medanta is booked for 06-May-2026 at 6–8 PM. Fast for 8 hours before your appointment. Carry your insurance card for cashless processing.,0,0,legit
11392,HDFC Bank confirms: Rs 120 debited toward your credit card payment ending 3421. Payment received successfully. Your outstanding balance has been updated. Thank you.,0,0,legit
11393,Your phone number has been traced to illegal illegal transactions operations. Deputy Commissioner Priya Mehta from NCB is conducting this investigation. This call is being recorded as evidence.,1,2,financial_fraud
11394,Reminder: Your appointment with Dr. Nair at Max Healthcare is scheduled for tomorrow at 9–11 AM. Please carry your ID proof and previous prescriptions. Call to reschedule if needed.,0,0,legit
11395,Reminder: Your appointment with Dr. Verma at Apollo Hospital is scheduled for tomorrow at 9–11 AM. Please carry your ID proof and previous prescriptions. Call to reschedule if needed.,0,0,legit
11396,"Dear customer, Priyanka Chopra personally recommended your profile for our exclusive investment group. Join now for a one-time entry fee of Rs 2,000 and access insider stock tips directly.",1,2,financial_fraud
11397,This is an automated notice from the Anti-Corruption Bureau. Your mobile number has been flagged for tax evasion. You have 45 minutes to report online or a physical warrant will be issued.,1,2,financial_fraud
11398,Officer Pradeep Sharma here from Interpol. A case of hawala dealings has been filed using your SIM card. Do not disconnect. Stay on this call until further instructions.,1,2,financial_fraud
11399,Zomato Return Update: Your return request for order #212614552 has been approved. Pickup scheduled for within 24 hours. Refund will be processed after quality check.,0,0,legit
11400,Sub-Inspector Wasim Khan here from Income Tax Department. A case of cybercrime has been filed using your mobile number. Do not disconnect. Stay on this call until further instructions.,1,1,government_impersonation
11401,189065 is your Bank of India MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even Bank of India staff will never ask.,0,0,legit
11402,"PNB: A transaction of Rs 1 lakh was attempted from your account. If not done by you, click here to reverse it and secure your account: pnb-fraud.in/report",1,3,bank_phishing
11403,"Your ex-partner has shared your private videos with us. We are distributing them online unless you pay Rs 30,000 within 45 minutes. Send to the UPI ID provided in this message immediately.",1,2,financial_fraud
11404,Your Jio recharge of Rs 299 via BHIM UPI was successful. Validity: 84 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyJio app.,0,0,legit
11405,"Voter ID Lucky Draw: Your Aadhaar-linked Voter ID has been selected for a government digital reward of Rs 40,000. Pay Rs 2,500 as a one-time activation fee to release the funds.",1,2,financial_fraud
11406,Union Bank of India OTP for login is 270296. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0,0,legit
11407,"One-Time Password (OTP) for your Union Bank of India transaction is 651172. Valid for 3 minutes. If not requested by you, ignore this message.",0,0,legit
11408,"PhonePe Alert: Rs 1,200 received from Amazon. Your wallet balance is Rs Rs 12,450. Transaction ref: TXN3721629925. View details in the PhonePe app.",0,0,legit
11409,"This is Kavya from Infosys technical support. We have detected a fraudulent charge of Rs 50,000 on your account. To resolve this, provide your account details and OTP for verification.",1,3,bank_phishing
11410,"Freelance content writer opportunity: earn Rs 1,500 per article for Fortune 500 company clients. Pay Rs 2,000 for platform registration and get your first assignment within 24 hours.",1,1,government_impersonation
11411,Hello. I know your password is [pass@2025]. I have been monitoring your device for months. Pay Rs 1.5 lakh in crypto or I will share your browsing history and private images with everyone you know.,1,2,financial_fraud
11412,"IndusInd Bank fraud prevention: A transaction of Rs 75,000 is pending. To cancel it, read out the OTP you just received to our officer. Do not hang up.",1,3,bank_phishing
11413,"This is a sextortion notice. We have captured your screen during an intimate video call that you believed was private. Pay Rs 50,000 or the recording goes to everyone in your contact list.",1,4,romance_parcel_sextortion
11414,"I am Vikram, a nurse working in London. I found your profile online. I have valuable assets worth crores I wish to transfer to India. Help me and I will share 40% with you.",1,4,romance_parcel_sextortion
11415,This is Mumbai Crime Branch. You have been named as a suspect in a hawala dealings investigation. Your SIM card was recovered at a crime scene. Share your location or pay Rs 2 lakh to clear your name.,1,2,financial_fraud
11416,"Join our premium investment community. Our strategies delivered 15% returns last quarter. Entry fee: Rs 1,499. Includes live signals, charts, and expert support 24/7.",1,2,financial_fraud
11417,"Your SIP of Rs 1,499 in Mirae Asset Emerging Bluechip has been successfully processed on 05-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.",0,0,legit
11418,"Congratulations! Amazon Pay has selected your UPI ID for a cashback of Rs 10,000. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",1,2,financial_fraud
11419,"Your Axis Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at axis-portal.in within 4 hours.",1,3,bank_phishing
11420,"Axis Bank Fraud Alert: A Rs 75,000 transaction on your account ending 0001 is pending verification. Approve or deny at axis-transaction.in before it is processed.",1,3,bank_phishing
11421,SBI confirms: Rs 650 debited toward your credit card payment ending 3333. Payment received successfully. Your outstanding balance has been updated. Thank you.,0,0,legit
11422,"I found your profile and felt an instant connection. I am Rohan living in Australia. I want to visit India to meet you but I need Rs 15,000 for my flight ticket and visa fees urgently.",1,4,romance_parcel_sextortion
11423,Your Driving License has appeared in a identity theft money trail. CBI has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,1,government_impersonation
11424,"ALERT: Your FedEx shipment tracking number shows a customs hold. The declared value exceeds the limit. Pay Rs 30,000 duty immediately at our secure portal to avoid confiscation.",1,2,financial_fraud
11425,"I am Rahul, an army officer deployed abroad in Germany. I have discovered Rs 1.5 lakh in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",1,4,romance_parcel_sextortion
11426,"Bank of Baroda Fraud Alert: A Rs 25,000 transaction on account ending 4444 is pending verification. Approve or deny at bankofbaroda-transaction.in before processing.",1,3,bank_phishing
11427,"Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 25,000 via PhonePe within 1 hour or it goes viral on social media.",1,2,financial_fraud
11428,"IndusInd Bank credit card: Rs 199 billed at Croma on 12-May-2026. Total outstanding: Rs 12,450. Min due: Rs 500. Due date: 5th of next month. Pay via IndusInd Bank app or website.",0,0,legit
11429,"Bank of India: INR 1,200 credited to your a/c **7777 on 05-May-2026 by NEFT from Zomato. Updated bal: Rs 8,900. Ref: TXN6285415493. For details visit Bank of India mobile app.",0,0,legit
11430,Your HDFC Bank OTP is 662486. Valid for 10 minutes. Do not share this OTP with anyone. HDFC Bank will never call to ask for your OTP.,0,0,legit
11431,"Dear customer, your SBI a/c **6789 has been debited Rs 1,500 via UPI to DMart on 05-May-2026. If unrecognized, report in the SBI app within 24 hours.",0,0,legit
11432,URGENT Indian Overseas Bank Notice: Your credit card ending 8901 will be permanently deactivated in 24 hours if KYC is not completed. Update now: iob-kyc.net,1,3,bank_phishing
11433,"Federal Bank Savings Interest: Rs 380 credited to your account ending 2222 as quarterly interest. Your balance is now Rs Rs 56,200. Visit our app for full statement.",0,0,legit
11434,"SBI EMI Alert: Rs 1,200 debited from a/c **2345 toward your personal loan EMI on 12-May-2026. Remaining tenure: 12 months. Thank you for timely repayment.",0,0,legit
11435,"YouTube channel promoter wanted: get paid Rs 2,500 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 800.",1,2,financial_fraud
11436,This is Inspector Priya Mehta from Mumbai Crime Branch. Your Driving License was used to open a fraudulent account used in financial fraud. Report to our online portal within 30 minutes or a search warrant will be executed.,1,2,financial_fraud
11437,"Bank of Baroda: A UPI payment of Rs 380 was successfully sent from account ending 2345 to Swiggy via BHIM UPI. If not done by you, report on the Bank of Baroda app immediately.",0,0,legit
11438,"Union Bank of India Savings Interest: Rs 1,500 credited to your account ending 6789 as quarterly interest. Your balance is now Rs Rs 12,450. Visit our app for full statement.",0,0,legit
11439,"This is a sextortion notice. We have captured your screen during an intimate video call that you believed was private. Pay Rs 20,000 or the recording goes to everyone in your contact list.",1,4,romance_parcel_sextortion
11440,Good news! Your DMart order #302393150 is out for delivery today. Our delivery partner will arrive at your address between 4–6 PM. Please be available.,0,0,legit
11441,"For the refund of Rs 15,000 to be processed, enter your UPI PIN on the secure link we sent. This is the final step to receive your money back immediately.",1,2,financial_fraud
11442,Meesho: Hi! Your order #806386024 for Cotton T-Shirt is confirmed. Pay on delivery. Expected delivery: today by 8 PM. Track order live in the Meesho app. Happy shopping!,0,0,legit
11443,"Canara Bank: INR 3,500 credited to your a/c **4821 on 01-Jun-2026 by NEFT from DMart. Updated bal: Rs 56,200. Ref: TXN2933969083. For details visit Canara Bank mobile app.",0,0,legit
11444,"Cheque no. 123456 of Rs 250 presented against your Union Bank of India a/c **0001 has been cleared on 05-May-2026. Updated balance: Rs 12,450. For queries use Union Bank of India net banking.",0,0,legit
11445,"Your income tax refund of Rs 1,200 for AY 2025-26 has been processed. It will be credited to your PNB account ending 7832 within 3-5 business days. Ref: ITR-TXN8638855222.",0,0,legit
11446,"392660 is your IndusInd Bank ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the IndusInd Bank app immediately.",0,0,legit
11447,I have sent you a gift package from Dubai full of expensive items. The courier is holding it and asking for Rs 5 lakh in customs fees. Please pay it and I will reimburse you fully.,1,4,romance_parcel_sextortion
11448,"PhonePe confirms: Split payment of Rs 1,200 settled with Amazon. Transaction completed successfully. Ref: TXN9436845538. Thank you for using PhonePe.",0,0,legit
11449,"Your ICICI Bank savings account **3333 interest of Rs 1,499 has been credited on 12-May-2026. Current balance: Rs 67,890. Thank you for banking with ICICI Bank.",0,0,legit
11450,"Collect money on PhonePe: Someone has sent you Rs 1.5 lakh. To receive it, enter your UPI PIN on the secure link: phonepe-collect-pay38x.in. Offer expires in 1 hour.",1,2,financial_fraud
11451,NEFT outward: Rs 89 debited from HDFC Bank a/c **6666 to DMart on 15-May-2026. UTR: TXN7481912915. Funds should reach beneficiary within 2 hours.,0,0,legit
11452,"Your package from a sender in USA has arrived at our Blue Dart facility. To release it, complete KYC and pay Rs 499 as handling charges at our portal: Blue Dart-india-portal.net.",1,3,bank_phishing
11453,The Income Tax Department has filed a charge sheet naming your Aadhaar in a drug trafficking case worth crores. You have 20 minutes to appear before our online court or face immediate consequences.,1,1,government_impersonation
11454,This is Ministry of Home Affairs. We have monitored illegal narcotics trafficking activity linked to your Driving License. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
11455,"Congratulations! Paytm has selected your UPI ID for a cashback of Rs 20,000. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",1,2,financial_fraud
11456,"Paytm Alert: Rs 380 received from Myntra. Your wallet balance is Rs Rs 1,02,340. Transaction ref: TXN9544321682. View details in the Paytm app.",0,0,legit
11457,"Cheque no. 123456 of Rs 250 presented against your Canara Bank a/c **6789 has been cleared on 01-Jun-2026. Updated balance: Rs 1,02,340. For queries use Canara Bank net banking.",0,0,legit
11458,"Your relative Rahul is in serious trouble abroad in USA. They need Rs 20,000 urgently transferred via Western Union to cover emergency hospital and legal fees. Please help immediately.",1,2,financial_fraud
11459,Your mobile number was found in the contacts of a known identity theft syndicate. SI Pradeep Sharma from Narcotics Control Bureau is reaching out before escalating your case to the public prosecutor.,1,1,government_impersonation
11460,URGENT Bank of India Notice: Your credit card ending 3333 will be permanently deactivated in 4 hours if KYC is not completed. Update now: boi-kyc.net,1,3,bank_phishing
11461,URGENT SBI Notice: Credit card ending 8888 will be permanently deactivated in 24 hours if KYC is not completed. Update now: sbi-kyc.net,1,3,bank_phishing
11462,"Referral income opportunity: earn Rs 2,999 for every person you refer to our investment platform. With 5 referrals, earn Rs 10,000 monthly passively. Join our growing network today.",1,2,financial_fraud
11463,"Dear Bank of Baroda customer, your internet banking will be locked in 2 hours due to suspicious activity. Secure your account now at bankofbaroda-lock.net/verify",1,3,bank_phishing
11464,"Rs 120 transferred from your ICICI Bank account ending 9999 to Myntra. Transaction ID: TXN1365618666. Balance: Rs Rs 1,02,340. For queries, use ICICI Bank official app or website.",0,0,legit
11465,"Congratulations! Your mobile number was selected in the KBC Season 15 Mega Lucky Draw. You have won Rs 50 lakh. Pay a processing fee of Rs 5,000 to claim your prize.",1,2,financial_fraud
11466,You have received a payment request of Rs 2 lakh on Amazon Pay. Approve it to receive a cashback reward credited directly to your wallet. Tap Approve within 15 minutes to claim.,1,2,financial_fraud
11467,This is Narcotics Control Bureau. We have monitored illegal online fraud activity linked to your Passport. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
11468,"Federal Bank fraud prevention: A transaction of Rs 40,000 is pending. To cancel it, read out the OTP you just received to our officer. Do not hang up.",1,3,bank_phishing
11469,"This is Enforcement Directorate. You have been named as a suspect in a tax evasion investigation. Your Aadhaar was recovered at a crime scene. Share your location or pay Rs 20,000 to clear your name.",1,1,government_impersonation
11470,"BSNL Subscriber Reward: Your number has won the Rs 25 lakh monthly lucky draw. To initiate the transfer, pay a government tax of Rs 999 before the prize expires today.",1,2,financial_fraud
11471,Your SIP of Rs 999 in SBI Bluechip Fund has been successfully processed on 07-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.,0,0,legit
11472,"Our our verified exchange managed fund returned 50% to all investors last quarter. Minimum deposit: Rs 20,000. Your crypto is stored in cold storage and insured against hacks.",1,2,financial_fraud
11473,Amazon: Rate your recent purchase from order #690490308. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0,0,legit
11474,"SBI Fraud Alert: A Rs 20,000 transaction on your account ending 5555 is pending verification. Approve or deny at sbi-transaction.in before it is processed.",1,3,bank_phishing
11475,IndusInd Bank: Unusual activity detected on your account ending 6666. Your debit card has been temporarily blocked. Verify your identity at indusind-verify.in to restore access.,1,3,bank_phishing
11476,"Cheque no. 123456 of Rs 999 presented against your SBI a/c **4444 has been cleared on 10-May-2026. Updated balance: Rs 24,800. For queries use SBI net banking.",0,0,legit
11477,Your Amazon order #376160491 has been placed successfully. Estimated delivery: today. Track your order in the Amazon app. Thank you for shopping with us!,0,0,legit
11478,The Mumbai Crime Branch has filed a charge sheet naming your SIM card in a illegal transactions case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,2,financial_fraud
11479,"Rs 999 received in your BHIM UPI wallet from Flipkart. Current balance: Rs Rs 1,02,340. For help, visit BHIM UPI Help Center within the official app.",0,0,legit
11480,"Your ICICI Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at icici-portal.in within 3 hours.",1,3,bank_phishing
11481,Tata Cliq: Rate your recent purchase from order #796134608. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0,0,legit
11482,The Cyber Crime Cell has filed a charge sheet naming your Passport in a money laundering case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,1,government_impersonation
11483,"Rs 1,500 received in your PhonePe wallet from Myntra. Current balance: Rs Rs 45,670. For help, visit PhonePe Help Center within the official app.",0,0,legit
11484,"Referral income opportunity: earn Rs 1,499 for every person you refer to our investment platform. With 5 referrals, earn Rs 10,000 monthly passively. Join our growing network today.",1,2,financial_fraud
11485,"Your vehicle third-party insurance has a pending cashback of Rs 15,000 from last year's excess premium. Pay Rs 1,500 as processing fee at the portal to receive the refund immediately.",1,2,financial_fraud
11486,The TRAI has filed a charge sheet naming your PAN card in a online fraud case worth crores. You have 90 minutes to appear before our online court or face immediate consequences.,1,1,government_impersonation
11487,Congratulations! You have been shortlisted for the Data Analyst interview at TCS. Your interview is scheduled for 07-May at 4–6 PM. Please carry your resume and documents.,0,0,legit
11488,Federal Bank: Your FD of Rs 450 has matured today. The maturity amount has been credited to your savings account ending 0123. Thank you for banking with Federal Bank.,0,0,legit
11489,"I found your profile and felt an instant connection. I am Anjali living in London. I want to visit India to meet you but I need Rs 20,000 for my flight ticket and visa fees urgently.",1,4,romance_parcel_sextortion
11490,This is TRAI. We have monitored illegal hawala dealings activity linked to your Aadhaar. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
11491,"Join our exclusive Telegram trading group where our AI algorithm generates 300% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 25,000 to join now.",1,2,financial_fraud
11492,Your IndusInd Bank net banking OTP is 882608. Use it to complete your login. Do not share this code with anyone. IndusInd Bank never asks for OTPs.,0,0,legit
11493,Your OTP for SBI card transaction is 949558. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,0,legit
11494,"Cash withdrawn: Rs 2,000 from Canara Bank ATM at Bangalore on 07-May-2026. A/c: **8901. Balance: Rs 56,200. If not done by you, block card immediately via Canara Bank app.",0,0,legit
11495,"Myntra: Your order #862165023 has been shipped via Ecom Express. It will arrive 2-3 days. Track at Myntra.com/track or in the app. For queries, contact Myntra support.",0,0,legit
11496,"This is a message from the Prime Minister's Office. You have been selected for the PM relief fund of Rs 25,000. Pay Rs 1,500 in processing charges to receive the funds in your account.",1,2,financial_fraud
11497,You are being investigated for foreign exchange violation by the Cyber Crime Cell. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1,2,financial_fraud
11498,"Recovery scam: We are a licensed blockchain recovery firm. If you have lost funds in a crypto scam, we can recover them for a 200% success fee. Pay Rs 1,500 to initiate recovery.",1,1,government_impersonation
11499,You are under digital custody as ordered by the Supreme Court cybercrime bench. This is RBI Cybercrime Division. Your Driving License number appears in a drug trafficking investigation. Cooperate immediately or face arrest.,1,1,government_impersonation
11500,"Matrimonial alert: A highly educated NRI match from Saudi Arabia has shown interest in your profile. To unlock their contact details, pay Rs 2,000 as a profile verification fee now.",1,2,financial_fraud
11501,"TCS Background Verification: Please submit your documents for BGV on our portal by 05-May-2026. Required: ID proof, address proof, education certificates, and experience letters.",0,0,legit
11502,"Dear Jio customer, your data add-on of 5 GB has been activated. Valid for 30 days. Current balance: Rs 2,999 plan active with 30 days remaining. Enjoy fast browsing.",0,0,legit
11503,BHIM UPI confirms: Split payment of Rs 999 settled with Zepto. Transaction completed successfully. Ref: TXN9252767362. Thank you for using BHIM UPI.,0,0,legit
11504,"We are looking for home-based customer support agents. Work 4 hours per day. Salary: Rs 40,000 per month. Training fee: Rs 1,000. Job guarantee after training completion.",1,1,government_impersonation
11505,You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Income Tax Department. Your Passport number appears in a hawala dealings investigation. Cooperate immediately or face arrest.,1,1,government_impersonation
11506,Your mobile number has appeared in a PMLA violation money trail. RBI Cybercrime Division has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,1,government_impersonation
11507,"Dear recipient, your international parcel containing gifts and electronics from Australia is held at Delhi Customs. Pay Rs 2,500 customs tax at the link to release and deliver it.",1,2,financial_fraud
11508,Your profile on Naukri.com has been viewed by 67 recruiters this week. Update your resume to increase your visibility and chances of getting shortlisted.,0,0,legit
11509,"We are hiring home-based workers for product review writing. Earn Rs 5,000 per review, paid daily. All you need is a smartphone. Advance payment of Rs 1,000 for account activation.",1,2,financial_fraud
11510,"Your vehicle third-party insurance has a pending cashback of Rs 1.5 lakh from last year's excess premium. Pay Rs 2,500 as processing fee at the portal to receive the refund immediately.",1,2,financial_fraud
11511,HDFC Bank SMS: Your net banking OTP is 467923. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0,0,legit
