mod_text,spam,category
"Your BigBasket order #196510269 has been cancelled as requested. A refund of Rs 1,500 will be credited to your original payment method within 5–7 business days.",0,legit
Flipkart: Your order #616268749 has been delivered successfully. We hope you love your purchase! Rate your experience on the Flipkart app to help other customers.,0,legit
"Vi Postpaid: Your bill of Rs 1,350 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyVi app.",0,legit
PNB: Unusual activity detected on your account ending 7777. Your debit card has been temporarily blocked. Verify your identity at pnb-verify.in to restore access.,1,bank_phishing
NCB has intercepted a package registered to your SIM card containing narcotics. ACP Sunil Kapoor is on the line. Transfer Rs 2 lakh as a compliance bond to avoid a press release.,1,government_impersonation
Federal Bank net banking password reset required. Our security team detected an unauthorized login attempt. Reset now at federal-reset.net to prevent account lockout.,1,bank_phishing
"EPFO Alert: Your PF account has unclaimed balance of Rs 10,000. To withdraw it, update your KYC at epfo-withdrawal.net and pay Rs 499 as a processing fee within 24 hours.",1,financial_fraud
"Bank of India: A UPI payment of Rs 1,500 was successfully sent from account ending 0123 to Flipkart via BHIM UPI. If not done by you, report on the Bank of India app immediately.",0,legit
"Myntra: Your order #974286872 has been shipped via Ekart. It will arrive today. Track at Myntra.com/track or in the app. For queries, contact Myntra support.",0,legit
Your application for Product Manager at Infosys has been shortlisted. Technical interview scheduled on 06-May-2026 at 6–8 PM via Google Meet. Check your registered email for the meeting link.,0,legit
Action required: Kotak Bank detected that your registered mobile number does not match records. Update KYC within 48 hours to avoid suspension.,1,bank_phishing
Your HDFC Bank OTP is 531241. This is valid for 10 minutes. Do not share this OTP with anyone. HDFC Bank will never ask for your OTP over phone or SMS.,0,legit
Flipkart: Your wishlist item is now available again! Running Shoes is back in stock. Add to cart before it sells out again. Limited units available.,0,legit
"Our forex trading bot doubled accounts last month with 30% gains. Fully automated, risk-free trading. Invest Rs 25,000 and our AI handles everything. Monthly payouts guaranteed.",1,financial_fraud
Your Bank of Baroda Visa card ending 1111 has been compromised. We have blocked it temporarily. Issue a new card by verifying at bankofbaroda-card.net/replace.,1,bank_phishing
"Your secure OTP for Bank of India credit card transaction is 388154. Do not share this with anyone. If you did not initiate this, call Bank of India helpline immediately.",0,legit
NEFT outward: Rs 850 debited from Axis Bank a/c **1234 to Nykaa on 15-May-2026. UTR: TXN8134856954. Funds should reach beneficiary within 2 hours.,0,legit
"This is Simran from Dubai. We have been talking for weeks and I feel so close to you. I have invested Rs 30,000 in a trading platform for us — just pay Rs 2,000 to release our profits.",1,financial_fraud
"Zerodha Kite: Your buy order for 20 shares of HDFC Bank at Rs 6,800 has been executed. Total: Rs Rs 22,000. Contract note sent to your email. Happy investing!",0,legit
Your Union Bank of India credit card limit has been reduced to zero pending KYC verification. Complete verification in 12 hours to restore your full limit at unionbank-limit.in.,1,bank_phishing
"Your LIC premium of Rs 999 for policy no. 123456789 has been received on 02-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0,legit
904488 is your Federal Bank MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even Federal Bank staff will never ask.,0,legit
This is a notice from the Ministry of Home Affairs cybercrime division. Your IP address was used to conduct identity theft. You have 15 minutes to submit a compliance report or face immediate arrest.,1,government_impersonation
"This is Narcotics Control Bureau. You have been named as a suspect in a narcotics trafficking investigation. Your SIM card was recovered at a crime scene. Share your location or pay Rs 30,000 to clear your name.",1,government_impersonation
This is Delhi Police Cyber Cell. We have monitored illegal online fraud activity linked to your Passport. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,government_impersonation
"PNB Alert: Rs 250 debited from account ending 2345 at Swiggy on 03-May. Available balance: Rs Rs 8,900. If not done by you, call PNB helpline immediately.",0,legit
Action required: HDFC Bank detected that your registered mobile number does not match records. Update KYC within 24 hours to avoid suspension.,1,bank_phishing
"One-Time Password (OTP) for your Union Bank of India transaction is 197390. Valid for 3 minutes. If not requested by you, ignore this message.",0,legit
"Dear user, your BHIM UPI account will be deactivated in 1 hour due to incomplete KYC. Verify at bhimupi-kyc.net to continue using UPI services without interruption.",1,bank_phishing
"The Canara Bank fraud desk is reversing a fraudulent debit of Rs 1.5 lakh from your account right now. To complete the reversal, provide the 6-digit confirmation code we sent.",1,bank_phishing
"Union Bank of India: A transaction of Rs 20,000 was attempted from your account. If not done by you, click here to reverse it and secure your account: unionbank-fraud.in/report",1,bank_phishing
"Join our exclusive Telegram trading group where our AI algorithm generates 40% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 15,000 to join now.",1,financial_fraud
Your Zomato order #275396418 has been placed successfully. Estimated delivery: today. Track your order in the Zomato app. Thank you for shopping with us!,0,legit
Your Passport has been found in a database seized during a drug trafficking raid. SI Manish Agarwal from TRAI requires your immediate cooperation. Failure to comply will result in prosecution.,1,government_impersonation
Deputy Commissioner Suresh Kumar here from NCB. A case of foreign exchange violation has been filed using your SIM card. Do not disconnect. Stay on this call until further instructions.,1,financial_fraud
"Axis Bank credit card: Rs 1,500 billed at Zepto on 10-May-2026. Total outstanding: Rs 67,890. Min due: Rs 500. Due date: 5th of next month. Pay via Axis Bank app or website.",0,legit
Your Vi recharge of Rs 149 via PhonePe was successful. Validity: 84 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyVi app.,0,legit
Your Swiggy order #244269792 has been placed successfully. Estimated delivery: 2-3 days. Track your order in the Swiggy app. Thank you for shopping with us!,0,legit
IMPS Transfer Alert: Rs 380 successfully sent from Union Bank of India account ending 2222. Beneficiary name: Zomato. Ref no: TXN7439547091. Keep this reference for your records.,0,legit
ICICI Bank Fraud Alert: A Rs 1 lakh transaction on your account ending 7777 is pending verification. Approve or deny at icici-transaction.in before it is processed.,1,bank_phishing
Your Driving License has appeared in a online fraud money trail. Anti-Corruption Bureau has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,government_impersonation
Your phone number has been traced to illegal hawala dealings operations. Inspector Ajay Kumar from Income Tax Department is conducting this investigation. This call is being recorded as evidence.,1,government_impersonation
Union Bank of India: Your account ending 8901 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 6 hours at unionbank-reactivate.in.,1,bank_phishing
Your relative Meera is in serious trouble abroad in Germany. They need Rs 1.5 lakh urgently transferred via Western Union to cover emergency hospital and legal fees. Please help immediately.,1,financial_fraud
"India Post Customs Notice: A package addressed to you from Germany has been seized. It contains items exceeding the duty-free limit. Pay Rs 15,000 or it will be destroyed in 48 hours.",1,financial_fraud
"PNB Fraud Alert: A Rs 75,000 transaction on account ending 9999 is pending verification. Approve or deny at pnb-transaction.in before processing.",1,financial_fraud
Your Yes Bank recurring deposit of Rs 250/month has been debited on 06-May-2026. Maturity date: 12 months from start. Interest rate: 6.5% p.a. View in the Yes Bank app.,0,legit
Your SIM card has appeared in a PMLA violation money trail. Income Tax Department has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,government_impersonation
"Final warning from the Anti-Corruption Bureau: your mobile number is linked to active drug trafficking proceedings. Transfer Rs 15,000 to the government escrow account within 90 minutes to avoid arrest.",1,government_impersonation
"Exclusive XRP mining pool: contribute Rs 50,000 worth of hash power and earn 20% monthly returns. Payouts daily. Register at CoinDCX-mining.com today.",1,financial_fraud
Your Google Pay UPI registration OTP is 661484. Valid for 5 minutes. Do not share this code with anyone including Google Pay support. Legitimate apps will never ask for your OTP.,0,legit
"Your secure OTP for Yes Bank credit card transaction is 820684. Do not share this with anyone. If you did not initiate this, call Yes Bank helpline immediately.",0,legit
"Income Tax Department: A refund of Rs 75,000 has been processed for your PAN card. To receive it, update your bank details at incometax-refund.net and pay Rs 5,000 as portal fee.",1,government_impersonation
"Your intimate images shared in our private group are now in our possession. To prevent them from being posted publicly, deposit Rs 30,000 within 30 minutes. No payment means public leak.",1,financial_fraud
"Dear customer, your BSNL broadband plan of Rs 719 has been renewed successfully. Your connection is active with unlimited data. Thank you for your continued trust.",0,legit
"Marriage bureau alert: A match from a well-settled family in Saudi Arabia is interested in you. Pay Rs 999 to unlock full profile, photos, and direct contact details on our platform.",1,financial_fraud
"HDFC Bank fraud prevention: A transaction of Rs 10,000 is pending. To cancel it, read out the OTP you just received to our officer. Do not hang up.",1,bank_phishing
Blinkit Return Update: Your return request for order #252567188 has been approved. Pickup scheduled for 3-5 days. Refund will be processed after quality check.,0,legit
"Your Jio recharge of Rs 399 is confirmed. Benefits: Unlimited calls, 1.5 GB/day data, 100 SMS/day. Validity: 30 days. Enjoy uninterrupted connectivity.",0,legit
Reminder: Your appointment with Dr. Singh at Medanta is scheduled for tomorrow at 9–11 AM. Please carry your ID proof and previous prescriptions. Call to reschedule if needed.,0,legit
Airtel: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 199 to avoid speed throttling.,0,legit
"Your Aadhaar number has been selected in the Swachh Bharat digital reward scheme. Winning amount: USD 50,000. Pay registration fee of Rs 2,500 to activate the transfer.",1,financial_fraud
Urgent notice: SEBI Fraud Division has registered a First Information Report against you for tax evasion. SI Rekha Verma is handling your case. Do not inform family or it will be treated as obstruction.,1,government_impersonation
"Your intimate images shared in our private group are now in our possession. To prevent them from being posted publicly, deposit Rs 10,000 within 15 minutes. No payment means public leak.",1,financial_fraud
Merchant payment from Paytm: Pay Rs 499 registration fee to unlock your seller account and start receiving unlimited UPI payments. Link: merchant-upi2026.in,1,financial_fraud
Your OTP for Bank of India card transaction is 773572. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,legit
IndusInd Bank Security: Account ending 7777 shows a suspicious login from an unrecognized device. Confirm it was you: indusind-secure.in/confirm,1,government_impersonation
Naukri.com: Your profile matches a Marketing Manager job at Ola in Hyderabad. Salary: up to Rs 18 LPA. Apply now before the deadline on 15-May-2026. Easy apply with your saved resume.,0,legit
"Dear customer, your Vi broadband plan of Rs 399 has been renewed successfully. Your connection is active with unlimited data. Thank you for your continued trust.",0,legit
Your DMart order #840722620 is confirmed. Payment of Rs 120 received via UPI. Expected delivery: 2-3 days. You can track your order anytime in the DMart app.,0,legit
Money sent successfully! Rs 650 transferred to Flipkart using BHIM UPI UPI. Your bank account ending 0123 has been debited. Ref: TXN3050677600.,0,legit
"Our Solana staking program on KuCoin locks your coins for 90 days and returns 30% APY. No risk. Principal guaranteed by our licensed financial firm. Minimum stake: Rs 50,000.",1,financial_fraud
ICICI Bank OTP for login is 745886. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0,legit
BigBasket Return Update: Your return request for order #380034190 has been approved. Pickup scheduled for today. Refund will be processed after quality check.,0,legit
"Swiggy Background Verification: Please submit your documents for BGV on our portal by 07-May-2026. Required: ID proof, address proof, education certificates, and experience letters.",0,legit
OTP 806079 is for your Axis Bank mobile banking login. Expires in 5 minutes. Axis Bank staff will NEVER ask for your OTP. Stay safe from fraudsters.,0,legit
"Your relative Karan is in serious trouble abroad in Singapore. They need Rs 15,000 urgently transferred via Western Union to cover emergency hospital and legal fees. Please help immediately.",1,financial_fraud
URGENT Kotak Bank Notice: Your credit card ending 3421 will be permanently deactivated in 4 hours if KYC is not completed. Update now: kotak-kyc.net,1,bank_phishing
"Merchant payment from Amazon Pay: Pay Rs 3,000 registration fee to unlock your seller account and start receiving unlimited UPI payments. Link: merchant-pay38x.in",1,financial_fraud
The Income Tax Department has filed a charge sheet naming your Passport in a foreign exchange violation case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,government_impersonation
"One-Time Password (OTP) for your Canara Bank transaction is 770286. Valid for 3 minutes. If not requested by you, ignore this message.",0,legit
"Lucky winner! You have won the Airtel monthly subscriber prize of Rs 2 lakh. To receive your reward, pay the standard processing fee of Rs 999 and provide your bank account details.",1,financial_fraud
"Dear ICICI Bank customer, Rs 1,500 has been credited to your account ending 7832 via NEFT on 03-May. Your updated balance is Rs Rs 24,800. Txn ref: TXN7012197368.",0,legit
Reminder: Your SIP of Rs 120 in Axis Long Term Equity Fund will be debited from your bank account on the 5th of this month. Ensure adequate balance. Happy investing!,0,legit
"Final warning from the Narcotics Control Bureau: your Driving License is linked to active narcotics trafficking proceedings. Transfer Rs 40,000 to the government escrow account within 90 minutes to avoid arrest.",1,government_impersonation
"Final warning from the Delhi Police Cyber Cell: your Driving License is linked to active cybercrime proceedings. Transfer Rs 10,000 to the government escrow account within 20 minutes to avoid arrest.",1,government_impersonation
"ALERT: Rs 199 debited from IndusInd Bank a/c **2222 on 01-Jun-2026 at Zomato. Avl Bal: Rs 67,890. Not you? Call IndusInd Bank helpline. SMS BLOCK to 567676 to block your card.",0,legit
This is Microsoft Technical Support. Our servers detected a critical virus infection on your computer. Install AnyDesk from anydesk.com and share your 9-digit access code immediately.,1,financial_fraud
Your OTP for IndusInd Bank card transaction is 407026. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,legit
"Your vehicle third-party insurance has a pending cashback of Rs 50,000 from last year's excess premium. Pay Rs 5,000 as processing fee at the portal to receive the refund immediately.",1,financial_fraud
"The IndusInd Bank fraud desk is reversing a fraudulent debit of Rs 40,000 from your account right now. To complete the reversal, provide the 6-digit confirmation code we sent.",1,government_impersonation
"We are from the RBI cybersecurity task force. To verify your Kotak Bank account is not being used fraudulently, share the OTP we just dispatched to your registered number.",1,bank_phishing
HDFC Bank: Unusual activity detected on account ending 4444. Debit card temporarily blocked. Verify identity at hdfc-verify.in to restore access.,1,bank_phishing
IRCTC OTP for your booking is 242756. Valid for 10 minutes. Do not share. IRCTC will never call you for this OTP.,0,legit
PNB Security: Your account ending 1111 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,government_impersonation
The CBI has filed a charge sheet naming your Voter ID in a hawala dealings case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,government_impersonation
"IRCTC Anniversary Draw: Your PNR was selected for a travel voucher worth Rs 50 lakh. To convert it to cash, pay a processing fee of Rs 3,000 and provide your account details.",1,financial_fraud
HDFC Bank: Your FD of Rs 999 has matured today. The maturity amount has been credited to your savings account ending 2345. Thank you for banking with HDFC Bank.,0,legit
"OKX Exclusive Airdrop: You have been selected to receive free XRP worth Rs 15,000. To claim, connect your wallet at OKX-airdrop.net and pay Rs 499 gas fees to unlock.",1,financial_fraud
"IRDAI Notice: Your insurance claim of Rs 40,000 has been approved. To disburse the funds, submit a processing fee of Rs 5,000 at irdai-claims.net within 24 hours to avoid claim expiry.",1,financial_fraud
This is Senior Officer Suresh Kumar from Interpol. Your PAN card was used to open a fraudulent account used in cybercrime. Report to our online portal within 15 minutes or a search warrant will be executed.,1,government_impersonation
Good news! Your Myntra order #344760097 is out for delivery today. Our delivery partner will arrive at your address between 11 AM–1 PM. Please be available.,0,legit
We have a court order to seize your assets in connection with a money laundering case. Ministry of Home Affairs officers are en route to your address. Cooperate by calling back immediately to halt the action.,1,government_impersonation
OTP 909490 is for your SBI mobile banking login. Expires in 5 minutes. SBI staff will NEVER ask for your OTP. Stay safe from fraudsters.,0,legit
The Anti-Corruption Bureau has filed a charge sheet naming your Passport in a identity theft case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,government_impersonation
Your Driving License has appeared in a financial fraud money trail. Mumbai Crime Branch has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,government_impersonation
Canara Bank: Your internet banking session has expired and your account is showing unusual activity. Re-authenticate at canara-netbanking.in to secure your account.,1,bank_phishing
Airtel: Your roaming pack is now active for UAE. Enjoy 100 MB/day data and 100 minutes of incoming calls at no extra charge for the next 7 days. Safe travels!,0,legit
OTP 317117 is required to complete your Bank of Baroda UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,legit
"Bank of India Fixed Deposit matured: Principal Rs Rs 50,000 + Interest Rs Rs 4,999 = Total Rs Rs 36,700 credited to your savings account ending 0001. Thank you for choosing Bank of India.",0,legit
Federal Bank Security: Your account ending 6789 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,bank_phishing
This is an automated notice from the Interpol. Your Voter ID has been flagged for PMLA violation. You have 30 minutes to report online or a physical warrant will be issued.,1,government_impersonation
"Blood donation camp at Kokilaben Hospital on 05-May-2026, 6–8 PM. Your registration is confirmed. Donate blood, save lives. Carry government-issued ID. Light refreshments provided.",0,legit
This is an automated notice from the NCB. Your Driving License has been flagged for drug trafficking. You have 30 minutes to report online or a physical warrant will be issued.,1,government_impersonation
IRCTC OTP for your booking is 583794. Valid for 10 minutes. Do not share. IRCTC will never call you for this OTP.,0,legit
"Breaking: Insider tip — Binance Coin will surge 500% this week due to a secret partnership announcement. Buy now through our group link before the news goes public. Entry: Rs 10,000.",1,financial_fraud
"Reminder: Please take your prescribed medication as advised by Dr. V. Gupta. If you experience any side effects, contact Manipal Hospital helpline immediately. Stay healthy!",0,legit
Flipkart: Your wishlist item Reliance Fresh is now on sale at a special price. Add to cart now before stock runs out. Happy shopping!,0,legit
Yes Bank: Your account ending 2345 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 12 hours at yesbank-reactivate.in.,1,bank_phishing
"I have installed spyware on your device. I recorded you using your front camera while you watched inappropriate content. Send Rs 50,000 within 15 minutes or the clip goes to all your contacts.",1,financial_fraud
"Get paid Rs 4,999 for every product review you submit on our platform. Reviews take 5 minutes. Earn Rs 10,000 working just 2 hours a day from the comfort of your home.",1,financial_fraud
Your Bank of Baroda OTP is 257920. Valid for 10 minutes. Do not share this OTP with anyone. Bank of Baroda will never call to ask for your OTP.,0,legit
"Rs 1,200 received in your Google Pay wallet from Swiggy. Current balance: Rs Rs 56,200. For help, visit Google Pay Help Center within the official app.",0,legit
"We are looking for home-based customer support agents. Work 4 hours per day. Salary: Rs 40,000 per month. Training fee: Rs 2,000. Job guarantee after training completion.",1,government_impersonation
Your PhonePe UPI registration OTP is 677840. Valid for 5 minutes. Do not share this code with anyone including PhonePe support. Legitimate apps will never ask for your OTP.,0,legit
Google Pay: Your request for Rs 120 from BigBasket has been accepted. The amount will be credited to your account within 1–2 business days. Ref: TXN7323295931.,0,legit
PhonePe confirms: Split payment of Rs 999 settled with Zomato. Transaction completed successfully. Ref: TXN7027630386. Thank you for using PhonePe.,0,legit
"Groww: Your Parag Parikh Flexi Cap Fund SIP installment of Rs 4,999 is due on the 5th. Ensure sufficient balance in your linked bank account. Auto-debit will be attempted at 9 AM.",0,legit
HDFC Bank Security: Your account ending 6666 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,bank_phishing
Officer Harish Singh here from Anti-Corruption Bureau. A case of foreign exchange violation has been filed using your Driving License. Do not disconnect. Stay on this call until further instructions.,1,financial_fraud
Stock market investment club: our analysts share pre-market tips delivering 50% annual returns consistently. Join now for Rs 499 and start profiting from day one.,1,financial_fraud
517790 is your HDFC Bank MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even HDFC Bank staff will never ask.,0,legit
"Your BSNL recharge of Rs 149 is confirmed. Benefits: Unlimited calls, 1.5 GB/day data, 100 SMS/day. Validity: 56 days. Enjoy uninterrupted connectivity.",0,legit
"Dear user, your PhonePe account will be deactivated in 1 hour due to incomplete KYC. Verify at phonepe-kyc.net to continue using UPI services without interruption.",1,bank_phishing
Your BigBasket order #722058014 has been placed successfully. Estimated delivery: 1-2 days. Track your order in the BigBasket app. Thank you for shopping with us!,0,legit
Your Meesho subscription has been renewed for 1 year. Auto-pay of Rs 380 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.,0,legit
"Your package from a sender in London has arrived at our DTDC facility. To release it, complete KYC and pay Rs 2,000 as handling charges at our portal: DTDC-india-portal.net.",1,bank_phishing
Action required: PNB detected that your registered mobile number does not match records. Update KYC within 2 hours to avoid suspension.,1,bank_phishing
"Your relative Anjali is in serious trouble abroad in Australia. They need Rs 20,000 urgently transferred via Western Union to cover emergency hospital and legal fees. Please help immediately.",1,financial_fraud
"Canara Bank: OTP for your UPI registration is 365569. Valid for 5 minutes. Do not share with anyone. If not requested by you, your number is safe — no action needed.",0,legit
This is a notice from the Cyber Crime Cell cybercrime division. Your IP address was used to conduct online fraud. You have 1 hour to submit a compliance report or face immediate arrest.,1,government_impersonation
Federal Bank Security: Your account ending 3333 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,bank_phishing
"This is Google senior management. You have been anonymously nominated for a loyalty bonus of Rs 2 lakh. To claim, verify your identity by paying Rs 2,000 as a one-time processing fee.",1,financial_fraud
"Bank of India: A UPI payment of Rs 999 was successfully sent from account ending 0123 to BigBasket via BHIM UPI. If not done by you, report on the Bank of India app immediately.",0,legit
Federal Bank OTP for login is 662486. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0,legit
This is Sub-Inspector Dinesh Mehta from RBI Cybercrime Division. Your Voter ID was used to open a fraudulent account used in hawala dealings. Report to our online portal within 45 minutes or a search warrant will be executed.,1,government_impersonation
HDFC Bank Security: Account ending 1111 shows a suspicious login from an unrecognized device. Confirm it was you: hdfc-secure.in/confirm,1,bank_phishing
"NCB has intercepted a package registered to your mobile number containing narcotics. Officer Sunil Kapoor is on the line. Transfer Rs 75,000 as a compliance bond to avoid a press release.",1,government_impersonation
"Our forex trading bot doubled accounts last month with 100% gains. Fully automated, risk-free trading. Invest Rs 50,000 and our AI handles everything. Monthly payouts guaranteed.",1,financial_fraud
"YouTube channel promoter wanted: get paid Rs 5,000 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 800.",1,financial_fraud
"Federal Bank Fixed Deposit matured: Principal Rs Rs 5,00,000 + Interest Rs Rs 120 = Total Rs Rs 52,000 credited to your savings account ending 4821. Thank you for choosing Federal Bank.",0,legit
"Your Aadhaar number has been selected in the Swachh Bharat digital reward scheme. Winning amount: Rs 2 lakh. Pay registration fee of Rs 1,500 to activate the transfer.",1,financial_fraud
Nykaa: Hi! Your order #723578057 for Wireless Earbuds is confirmed. Pay on delivery. Expected delivery: today by 8 PM. Track order live in the Nykaa app. Happy shopping!,0,legit
"This is Aditi from TCS technical support. We have detected a fraudulent charge of Rs 2 lakh on your account. To resolve this, provide your account details and OTP for verification.",1,bank_phishing
Alert from SEBI Fraud Division: suspicious online fraud activity detected linked to your PAN card. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1,government_impersonation
"USDT flash loan opportunity: borrow Rs 5,000 worth of Bitcoin interest-free for 24 hours to execute a one-time arbitrage trade returning 40%. No collateral needed to get started.",1,financial_fraud
This is a notice from the TRAI cybercrime division. Your IP address was used to conduct narcotics trafficking. You have 30 minutes to submit a compliance report or face immediate arrest.,1,government_impersonation
Zomato HR: Please complete your pre-joining formalities by 10-May-2026. Upload documents on our onboarding portal using the credentials sent to your email. Contact HR for help.,0,legit
Bank of India: Your account ending 1234 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 2 hours at boi-reactivate.in.,1,bank_phishing
"Your India Post package from USA has been held at customs. A duty payment of Rs 30,000 is required to release it. Pay at customs-clearance-india.net within 45 minutes to avoid return.",1,financial_fraud
"Ad-posting job from home: post ads on websites and social media. Earn Rs 3,000 per approved post. Up to Rs 1,500 per day working 2 hours. Pay Rs 800 for training material.",1,government_impersonation
"Your PNB account has been flagged by our fraud team. To prevent unauthorized access, verify your details at pnb-portal.in within 4 hours.",1,bank_phishing
"Rs 120 transferred from your Union Bank of India account ending 9012 to BigBasket. Transaction ID: TXN9544321682. Balance: Rs Rs 3,21,500. For queries, use Union Bank of India official app or website.",0,legit
"This is Meera from SBI technical support. We have detected a fraudulent charge of Rs 1 lakh on your account. To resolve this, provide your account details and OTP for verification.",1,bank_phishing
Your health checkup package at Fortis Hospital is booked for 12-May-2026 at 10 AM–12 PM. Fast for 8 hours before your appointment. Carry your insurance card for cashless processing.,0,legit
"Bank of India: Use OTP 353363 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0,legit
Kotak Bank EMI Alert: Rs 199 debited from a/c **4444 toward your personal loan EMI on 06-May-2026. Remaining tenure: 24 months. Thank you for timely repayment.,0,legit
"For the refund of Rs 75,000 to be processed, enter your UPI PIN on the secure link we sent. This is the final step to receive your money back immediately.",1,financial_fraud
534504 is your PNB MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even PNB staff will never ask.,0,legit
Your mobile number was found in the contacts of a known illegal transactions syndicate. Officer Harish Singh from Anti-Corruption Bureau is reaching out before escalating your case to the public prosecutor.,1,financial_fraud
OTP 847117 is required to complete your IndusInd Bank UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,legit
"Amazon: Your order #274095552 has been shipped via Delhivery. It will arrive tomorrow. Track at Amazon.com/track or in the app. For queries, contact Amazon support.",0,legit
"Hiring online data entry agents for a US-based client. Pay: Rs 10,000 per day. Work: 3 hours from home. Training provided. Deposit Rs 999 for starter kit. Money back guaranteed.",1,government_impersonation
"Amazon Great Indian Festival Lucky Draw: You have been selected to receive USD 50,000. Pay a delivery and documentation fee of Rs 3,000 to receive your prize at your address.",1,financial_fraud
This is Inspector Deepak Verma from the Narcotics Control Bureau. Your Driving License has been linked to a illegal transactions case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1,government_impersonation
Thank you for attending the interview at Zomato. We are pleased to offer you the Software Engineer position. Please log in to our portal to complete onboarding formalities.,0,legit
"Dear customer, Elon Musk personally recommended your profile for our exclusive investment group. Join now for a one-time entry fee of Rs 499 and access insider stock tips directly.",1,financial_fraud
"My dear, I am in hospital in London after an accident. I have no family here. Please send Rs 15,000 for my treatment and I promise to repay you as soon as I recover and return.",1,romance_parcel_sextortion
Your PAN card has appeared in a identity theft money trail. SEBI Fraud Division has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,government_impersonation
"Groww: SIP of Rs 1,200 in Axis Long Term Equity Fund processed successfully. Your investment is now visible in your portfolio. Stay invested for long-term wealth creation. All the best!",0,legit
Canara Bank Security: Your account ending 0123 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,1,bank_phishing
"Vi Postpaid: Your bill of Rs 1,500 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyVi app.",0,legit
"ALERT: Your Blue Dart shipment tracking number shows a customs hold. The declared value exceeds the limit. Pay Rs 50,000 duty immediately at our secure portal to avoid confiscation.",1,financial_fraud
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Anti-Corruption Bureau. Your SIM card number appears in a money laundering investigation. Cooperate immediately or face arrest.,1,government_impersonation
Myntra Return Update: Your return request for order #694260162 has been approved. Pickup scheduled for within 24 hours. Refund will be processed after quality check.,0,legit
Your number won the Google India anniversary lucky draw — Rs 50 lakh in cash. Pay Rs 999 as a security deposit to initiate the transfer directly to your bank account.,1,financial_fraud
"This is a message from Priyanka Chopra's official team. You have been selected to receive a personal gift of Rs 25,000. Pay Rs 499 as customs clearance to receive the parcel at your address.",1,financial_fraud
NEFT outward: Rs 120 debited from Yes Bank a/c **2222 to Amazon on 05-May-2026. UTR: TXN7213550113. Funds should reach beneficiary within 2 hours.,0,legit
This is Inspector Rajat Singh from Enforcement Directorate. Your mobile number was used to open a fraudulent account used in identity theft. Report to our online portal within 20 minutes or a search warrant will be executed.,1,government_impersonation
"NCB has intercepted a package registered to your mobile number containing narcotics. SI Pradeep Sharma is on the line. Transfer Rs 20,000 as a compliance bond to avoid a press release.",1,government_impersonation
This is Cyber Crime Cell. We have monitored illegal PMLA violation activity linked to your Aadhaar. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,government_impersonation
NEFT outward: Rs 199 debited from Axis Bank a/c **6666 to BigBasket on 12-May-2026. UTR: TXN4413750248. Funds should reach beneficiary within 2 hours.,0,legit
"Your vehicle third-party insurance has a pending cashback of Rs 1.5 lakh from last year's excess premium. Pay Rs 5,000 as processing fee at the portal to receive the refund immediately.",1,financial_fraud
